#Frame     RMSD_00002
11098134       6.3523
 9020039       6.3524
 6942457       6.3526
 5502033       6.3527
 3698462       6.3528
 4404018       6.3529
 3937140       6.3530
 3800540       6.3531
 6355256       6.3532
 4086181       6.3533
10127738       6.3534
 6128568       6.3538
11330521       6.3539
 3717578       6.3540
 3674514       6.3541
 7178643       6.3542
 4260192       6.3544
 3715373       6.3545
10312877       6.3546
11215923       6.3547
 5393638       6.3548
 5237223       6.3549
10353208       6.3550
 4610877       6.3551
 3794726       6.3554
 4404020       6.3555
 6137083       6.3556
 5391242       6.3558
 9336454       6.3559
 3934709       6.3560
 9771540       6.3561
 6989226       6.3563
 4671436       6.3564
10122800       6.3565
 6354562       6.3566
10900990       6.3567
 9336482       6.3568
10398272       6.3569
 4071873       6.3570
 6942496       6.3573
10122866       6.3574
 3698471       6.3575
10901016       6.3576
 4695711       6.3577
 3800207       6.3578
 4086082       6.3580
 9691640       6.3582
 3670952       6.3583
 7881153       6.3585
 9018593       6.3586
 3717585       6.3587
 5303023       6.3588
 7178662       6.3589
 6873273       6.3590
 3715559       6.3592
 4671427       6.3593
 3972435       6.3594
 5393762       6.3595
 5062407       6.3596
 3617604       6.3597
 4669196       6.3600
 3803206       6.3601
 6137181       6.3603
 3670955       6.3604
 7786211       6.3605
 7018012       6.3606
 3934748       6.3607
 9021579       6.3608
 6989265       6.3610
11146146       6.3611
 7841030       6.3612
 3717498       6.3614
11341918       6.3615
 4071912       6.3617
 4681059       6.3619
 3714127       6.3620
 7841035       6.3621
10126814       6.3623
10461307       6.3624
10901736       6.3627
 6989218       6.3628
 8427132       6.3629
10791506       6.3630
10033167       6.3632
10461342       6.3633
 7881597       6.3634
 5303130       6.3635
 8566664       6.3636
 6873325       6.3637
 4673151       6.3638
10791586       6.3639
 3794737       6.3641
 8959608       6.3642
 5062603       6.3643
 3617611       6.3644
 4794316       6.3645
 8981745       6.3646
10783716       6.3647
10264643       6.3648
 8338707       6.3650
 4258915       6.3651
 5302997       6.3653
 3794691       6.3654
11114732       6.3655
10783548       6.3656
 5451745       6.3657
10461946       6.3658
 9348465       6.3659
10790821       6.3660
 5237343       6.3661
 4307269       6.3662
11114913       6.3664
 8974425       6.3666
 3714575       6.3667
 4400906       6.3668
 4260723       6.3669
 3800899       6.3670
 7018003       6.3671
 3663768       6.3672
 7880206       6.3673
 4600655       6.3674
 8974674       6.3675
 6989259       6.3676
10315130       6.3678
 9801320       6.3679
11100236       6.3680
 4259440       6.3681
 7880286       6.3682
 8693832       6.3683
10803809       6.3685
 9165760       6.3686
 9801708       6.3687
 3794660       6.3688
 7818337       6.3689
11110903       6.3690
11107046       6.3691
 3974994       6.3692
 9335441       6.3693
 9008450       6.3694
 6268895       6.3695
10834457       6.3696
 7818603       6.3698
 4783185       6.3699
 4695818       6.3700
 3717511       6.3701
 9008984       6.3703
 5451772       6.3704
 6358081       6.3705
 6875033       6.3706
11110904       6.3707
 4670049       6.3708
10127490       6.3709
 4794723       6.3711
 3664172       6.3712
 7796779       6.3714
11170964       6.3715
 4260763       6.3716
 3800925       6.3717
 7018057       6.3718
 3663798       6.3719
 3795097       6.3720
 5451736       6.3722
 7799445       6.3723
11110815       6.3724
 4688578       6.3725
 9019079       6.3726
 3794724       6.3727
 4259480       6.3728
 4259012       6.3729
 9822436       6.3732
11110907       6.3733
 5681591       6.3734
 9019133       6.3735
 4691179       6.3736
 7842854       6.3737
 7421411       6.3740
 4671437       6.3741
 4408806       6.3742
 9054171       6.3744
 8463704       6.3745
 7842907       6.3746
 4261201       6.3747
 3717524       6.3748
10305117       6.3751
 6358099       6.3752
 6875059       6.3753
 9839640       6.3754
 8320309       6.3756
10951532       6.3757
 3795828       6.3758
 3664203       6.3759
10069716       6.3763
 4260159       6.3764
 8320198       6.3765
 4668323       6.3766
 3795109       6.3767
 4346838       6.3768
 5451759       6.3769
 6358134       6.3770
10423888       6.3771
10069822       6.3772
10350469       6.3773
 4346308       6.3774
 5049646       6.3775
 4259022       6.3776
 9009450       6.3777
 3919935       6.3780
 5681672       6.3781
 8638612       6.3782
 4791141       6.3783
10140515       6.3784
 4830586       6.3785
 8429099       6.3786
 3668968       6.3787
10334917       6.3788
10126849       6.3789
 9798122       6.3790
 4680952       6.3791
10067797       6.3792
 4065863       6.3793
 3794964       6.3794
10108587       6.3795
 7881881       6.3796
10335130       6.3797
 8693137       6.3798
 9798388       6.3799
 9330004       6.3800
 3973714       6.3801
 4667650       6.3802
 4791148       6.3804
 3795839       6.3805
10789402       6.3806
 5303017       6.3807
10461395       6.3808
 9021046       6.3809
 4260190       6.3811
 7856556       6.3812
 7820217       6.3813
 3794735       6.3814
 5875795       6.3815
 3671195       6.3816
 6358162       6.3817
 6274495       6.3818
 9023181       6.3819
10835026       6.3820
 7820230       6.3821
 5049806       6.3822
 4794402       6.3823
11172217       6.3824
 4688829       6.3825
 3920068       6.3827
 9054588       6.3828
11027287       6.3829
 9007838       6.3830
 3795694       6.3831
 8322024       6.3832
 8662802       6.3833
 3669015       6.3834
10788835       6.3835
 3635933       6.3836
 3671217       6.3837
 9007954       6.3839
 4065872       6.3840
 8663035       6.3841
10121266       6.3842
11165922       6.3843
10461628       6.3845
 6874997       6.3847
 5038064       6.3848
 7815531       6.3849
 4667329       6.3850
10892048       6.3852
 8692499       6.3853
 5303123       6.3854
10990175       6.3857
 4065686       6.3858
 6377389       6.3859
 4835979       6.3860
 3794661       6.3861
 8692552       6.3862
 4428545       6.3864
 6274761       6.3865
10990308       6.3866
 3974355       6.3867
 4399439       6.3868
 6359166       6.3869
10801392       6.3871
 4398906       6.3872
10435888       6.3873
10301518       6.3874
11112583       6.3875
11545636       6.3876
 5236802       6.3879
 3794986       6.3881
 8703944       6.3882
 3635961       6.3883
10127561       6.3884
11545645       6.3885
11297410       6.3887
 6359201       6.3888
 5854875       6.3889
 8703961       6.3891
10127579       6.3892
 3795096       6.3893
 9025348       6.3894
 5038419       6.3895
  441797       6.3896
 5249713       6.3899
 4831385       6.3900
10130817       6.3901
10343729       6.3902
 9025375       6.3903
 4406461       6.3904
 4065695       6.3905
 6377428       6.3906
11112371       6.3908
10130916       6.3910
 4066572       6.3911
 9034201       6.3913
 8662961       6.3915
10305356       6.3916
11112589       6.3917
 3795716       6.3918
 5303097       6.3919
 3663766       6.3920
 9034227       6.3922
 7013426       6.3923
 6377382       6.3924
10305476       6.3925
 5236842       6.3926
 3795009       6.3928
 4406463       6.3929
 4647796       6.3931
 6359228       6.3934
 5854911       6.3935
 4260720       6.3936
 4783199       6.3938
 8357097       6.3939
 3795108       6.3940
 9373330       6.3941
10772306       6.3942
  121801       6.3943
 3664575       6.3946
 8357986       6.3948
 8278895       6.3949
10772413       6.3951
 5878394       6.3953
10280636       6.3955
10122000       6.3957
 4066581       6.3958
10463227       6.3961
 5128244       6.3962
 7815584       6.3964
 3795738       6.3965
 3794963       6.3966
 3663797       6.3967
 5878395       6.3968
 7013493       6.3969
 6357548       6.3970
 6377422       6.3971
 7815590       6.3972
10763641       6.3974
 4783323       6.3975
 3664171       6.3978
 8691486       6.3979
10950364       6.3981
11177753       6.3982
 4260759       6.3983
10278645       6.3984
 8415006       6.3986
 7013417       6.3987
11087121       6.3989
 3795838       6.3990
11177855       6.3991
 3671933       6.3992
 3664607       6.3993
 3796410       6.3994
 3616531       6.3996
11038886       6.3997
 5878489       6.3999
10278004       6.4000
 8680146       6.4001
 5003128       6.4002
 5609570       6.4005
11026986       6.4006
 5128493       6.4008
10278039       6.4009
 8680155       6.4010
 4796109       6.4011
10030881       6.4012
 5374079       6.4013
 4261199       6.4014
 5878490       6.4015
 3795693       6.4016
 4114355       6.4017
10461698       6.4019
10809612       6.4020
 5328941       6.4021
10834847       6.4022
 8703624       6.4023
 3664202       6.4025
 5128191       6.4026
 8564104       6.4027
10461716       6.4028
 9727596       6.4029
 4665324       6.4030
 8703634       6.4032
 9009287       6.4033
 7013484       6.4034
 4429104       6.4035
 8564122       6.4036
 6364513       6.4037
 3607638       6.4038
 8933935       6.4039
 6232314       6.4040
 3796421       6.4041
 3616537       6.4042
 4653162       6.4046
 8278905       6.4047
10297036       6.4048
 4829287       6.4049
 8426281       6.4050
 5609713       6.4052
 3668967       6.4053
 7882165       6.4054
 6364565       6.4055
10297276       6.4056
10302117       6.4057
10332250       6.4058
10799093       6.4059
 4261230       6.4060
11531180       6.4062
10891713       6.4063
 4296827       6.4064
11346656       6.4066
 3796277       6.4067
 5329154       6.4068
 4115422       6.4069
10838766       6.4070
 6369500       6.4071
 5128439       6.4073
 3800461       6.4074
10131183       6.4075
10891624       6.4076
 8703873       6.4077
 5374186       6.4078
10790766       6.4079
 6357629       6.4082
 4114089       6.4083
 5608005       6.4085
 5328887       6.4086
 6232394       6.4087
10133582       6.4089
 8704184       6.4090
 8665831       6.4091
 8425384       6.4092
 4666078       6.4093
 4399956       6.4094
10967920       6.4095
11028496       6.4096
10133849       6.4097
 8704194       6.4099
 3669014       6.4100
 3671800       6.4102
 3795715       6.4103
 8093001       6.4104
 4293328       6.4105
10779529       6.4106
 4249658       6.4107
10785078       6.4108
 9377167       6.4109
 8703945       6.4110
 4999245       6.4111
 4411679       6.4112
 8093215       6.4113
10989241       6.4114
 3607603       6.4116
 3968755       6.4118
 4948024       6.4119
11037179       6.4120
 3800497       6.4121
 8325395       6.4122
10785271       6.4123
 5374310       6.4125
 9355087       6.4126
 4404073       6.4127
 9205736       6.4128
 4653002       6.4129
 4669923       6.4131
 3607673       6.4132
11338545       6.4133
10844835       6.4134
 4115156       6.4135
 6369511       6.4136
 9205789       6.4137
 4411681       6.4138
 4293427       6.4139
 4428830       6.4140
 3745366       6.4142
10463316       6.4143
 5321140       6.4144
 8550205       6.4145
10803924       6.4149
 3795737       6.4150
 4404075       6.4152
 3796299       6.4153
 4030258       6.4154
10138382       6.4156
 4999458       6.4157
 6358668       6.4158
 5249020       6.4159
  137393       6.4160
11192138       6.4161
 6043734       6.4163
 8664951       6.4164
 4948076       6.4165
 7178770       6.4168
11185222       6.4169
 4829786       6.4172
 4652843       6.4173
 9336028       6.4175
 5249073       6.4177
 3796409       6.4178
 5027568       6.4180
 9371492       6.4181
 6370132       6.4182
 4293127       6.4184
10031522       6.4185
 4293447       6.4186
11209496       6.4188
 3745392       6.4189
 5321353       6.4190
 8704626       6.4193
10031575       6.4194
 7817071       6.4195
  437858       6.4196
11209506       6.4197
 4651797       6.4198
 5310993       6.4199
 3796321       6.4200
 7013435       6.4201
10841502       6.4203
 9335260       6.4204
 6358696       6.4205
 5027571       6.4206
 5321087       6.4208
 9727482       6.4209
 4783447       6.4210
 3664574       6.4212
 8660063       6.4213
 9726675       6.4216
 4290495       6.4218
 4681272       6.4219
 9878172       6.4220
 5225220       6.4221
 8660076       6.4222
 5249117       6.4224
 3796420       6.4225
 5028155       6.4227
 6230875       6.4228
 5607881       6.4229
10297636       6.4230
 7820493       6.4232
10401891       6.4234
10842334       6.4235
 5028153       6.4236
 8633681       6.4237
 7813705       6.4238
 7820560       6.4240
 7861345       6.4241
 4654243       6.4243
 8971848       6.4244
 5311207       6.4245
 7813838       6.4247
 5208480       6.4248
 5250958       6.4249
 7861426       6.4250
 3796276       6.4251
 4290549       6.4252
 3744246       6.4253
 4652589       6.4254
 5321300       6.4255
10380976       6.4258
 3664606       6.4259
 8424419       6.4261
 3666642       6.4262
 5310941       6.4263
 9812972       6.4264
11189997       6.4265
 4675943       6.4266
 5225486       6.4268
 7167503       6.4269
 8094172       6.4270
 8634360       6.4271
 6763785       6.4273
 6230955       6.4274
 5608024       6.4275
10462338       6.4277
 8572142       6.4278
11012625       6.4280
 3666720       6.4282
 9112657       6.4283
 5056246       6.4285
 6221190       6.4286
 8093961       6.4287
11012718       6.4289
 5017968       6.4290
 9113456       6.4291
 3800459       6.4292
 8668756       6.4294
 5208515       6.4295
 5251100       6.4296
 3968765       6.4297
 9730155       6.4298
 4290562       6.4299
 3744272       6.4300
 6857618       6.4305
 9730208       6.4307
10116514       6.4308
11012721       6.4309
 5311154       6.4310
 4949143       6.4311
 7013741       6.4312
 5251459       6.4314
 5305112       6.4315
 3607442       6.4316
10117847       6.4317
10401036       6.4318
 8708805       6.4319
 4653463       6.4320
 4293007       6.4321
10462978       6.4323
 8937445       6.4324
 3749659       6.4326
 8704264       6.4327
 3800734       6.4328
 7821396       6.4330
 5056405       6.4332
 6221349       6.4333
 8704273       6.4335
 3796298       6.4337
 4030453       6.4338
 3800494       6.4339
 8961227       6.4341
 6763584       6.4342
 9632606       6.4344
 4681219       6.4345
 3607514       6.4346
 5018553       6.4347
11198811       6.4348
 9839123       6.4349
 8439509       6.4350
 6857751       6.4351
 8708983       6.4352
 9632240       6.4353
 4665703       6.4356
 4949196       6.4357
 5251592       6.4360
 5305325       6.4361
 4346857       6.4363
10275693       6.4365
 4680499       6.4368
 9728509       6.4369
 4346325       6.4370
 4834059       6.4371
 3749685       6.4372
 3968924       6.4373
 9121423       6.4374
 8679800       6.4376
 6367258       6.4377
 5305059       6.4379
 4651697       6.4381
 9121556       6.4382
 3796320       6.4384
 8679835       6.4385
 3899174       6.4386
 5079601       6.4387
 9801860       6.4388
 6763815       6.4389
 3607531       6.4391
 3607797       6.4392
10322590       6.4393
 3669863       6.4395
 9905759       6.4396
 8695379       6.4397
 9121419       6.4399
 8548506       6.4400
 3607479       6.4401
 8647585       6.4402
 5597900       6.4403
 5251091       6.4404
 9059182       6.4405
 8695405       6.4406
 9904990       6.4407
 9121552       6.4408
 8548539       6.4409
 8647607       6.4410
10842323       6.4412
 5079604       6.4413
 6206149       6.4414
 5080186       6.4415
 9905762       6.4416
 6217990       6.4418
 8544698       6.4420
 4695604       6.4421
10381065       6.4422
 6367286       6.4423
10974794       6.4425
 5305273       6.4426
 3906547       6.4429
 9904985       6.4431
 9073356       6.4432
 5080188       6.4433
 9059045       6.4434
 3748538       6.4440
 3669891       6.4441
10986410       6.4443
 8634674       6.4447
 9930065       6.4448
 9059180       6.4449
 5870403       6.4450
 9837438       6.4451
 6834346       6.4452
10114089       6.4454
 7166864       6.4455
 8634684       6.4456
 4666876       6.4457
 9059026       6.4458
 4675944       6.4459
 9839571       6.4460
 6206310       6.4461
 3910576       6.4462
 8424262       6.4463
 8634389       6.4464
 7840498       6.4466
11347799       6.4467
 5251065       6.4468
 8634750       6.4469
  441849       6.4470
10121980       6.4471
 8424265       6.4472
 5230286       6.4473
 4294744       6.4474
 7840492       6.4475
11347888       6.4476
 5070326       6.4477
 9123057       6.4478
10122006       6.4479
10331062       6.4480
 9204456       6.4484
 3748566       6.4486
 6367384       6.4487
 4677091       6.4488
 4397972       6.4490
 8708628       6.4492
 9099990       6.4493
10808563       6.4494
 6202789       6.4495
 5254481       6.4496
 8937375       6.4497
 6834355       6.4498
 4680437       6.4499
 4689574       6.4501
 4652996       6.4502
10808608       6.4503
10121606       6.4504
10128202       6.4505
 9651146       6.4506
 3910584       6.4508
 4681165       6.4509
10297226       6.4510
 8668596       6.4511
10799276       6.4512
 5870385       6.4514
 9651253       6.4515
 5595659       6.4516
10055514       6.4517
 5203911       6.4519
 4294747       6.4520
10799382       6.4521
 8694898       6.4522
10980220       6.4523
 5070840       6.4524
 4069530       6.4525
  136161       6.4528
 9648691       6.4529
 4377780       6.4531
10791210       6.4532
10459781       6.4533
11024695       6.4534
10798466       6.4535
 8635324       6.4536
 8708877       6.4537
 9646779       6.4538
 5593633       6.4539
11283195       6.4540
10151179       6.4541
 6202948       6.4542
 5254583       6.4543
10798537       6.4544
 5893975       6.4545
 8708894       6.4546
 5597713       6.4547
 9648693       6.4549
 8669272       6.4550
 4377782       6.4551
 8435864       6.4552
 4833099       6.4554
10455680       6.4555
 9646768       6.4558
 4826765       6.4559
 4832565       6.4560
 5254792       6.4561
 8635887       6.4562
 5595872       6.4563
 9741214       6.4564
 5204177       6.4565
 7867638       6.4566
 5927691       6.4569
 8635925       6.4571
 4069516       6.4572
 8701988       6.4573
 8937512       6.4574
 7867718       6.4575
 4826934       6.4576
 8708984       6.4578
10797813       6.4580
 8425894       6.4581
 8702254       6.4582
 8937636       6.4583
 5624505       6.4584
 5593846       6.4585
 4678211       6.4586
 7811023       6.4587
 7812238       6.4589
 8425925       6.4590
 9079570       6.4592
 5597926       6.4593
 8669466       6.4594
 8701863       6.4595
 7811014       6.4596
 7812304       6.4598
11088653       6.4599
 3911643       6.4600
 3667248       6.4601
 8965100       6.4602
 5265612       6.4604
 6994758       6.4605
 8441964       6.4606
 5255227       6.4607
 8668641       6.4610
 8965136       6.4611
 6129352       6.4613
 8442296       6.4615
 4057257       6.4616
 8709445       6.4618
 3710335       6.4619
11282876       6.4621
 4827666       6.4622
 5591034       6.4623
11342540       6.4624
 3607745       6.4626
 9919318       6.4627
10319950       6.4628
10149259       6.4630
 5624717       6.4631
 7904472       6.4632
 4295762       6.4633
10114288       6.4635
 8966380       6.4636
 9059553       6.4637
 8512258       6.4639
10318910       6.4640
10117954       6.4643
 8966415       6.4644
 9059633       6.4645
 3911669       6.4646
 3667232       6.4647
 9159957       6.4649
 5265647       6.4651
 8709624       6.4652
 9072317       6.4655
 9338035       6.4656
 4670876       6.4658
 6129437       6.4659
 4690152       6.4660
 7811043       6.4661
 4059103       6.4662
 9072398       6.4664
 3710343       6.4665
 5201112       6.4666
 9651624       6.4667
 5265719       6.4668
 6994751       6.4669
 4616210       6.4670
 8993341       6.4671
10128894       6.4673
10974204       6.4674
 5961291       6.4675
 8670845       6.4676
10128361       6.4677
 5853642       6.4678
 8993393       6.4679
 4992809       6.4680
 8670880       6.4684
 5839644       6.4685
 8694419       6.4686
 4399982       6.4687
10839530       6.4688
11360026       6.4689
10128683       6.4690
 4428971       6.4694
 3607709       6.4696
10839556       6.4697
  136281       6.4698
10128896       6.4699
 9647755       6.4701
 3910843       6.4702
 8635386       6.4703
 9161480       6.4704
 5595686       6.4705
  435696       6.4706
 3806432       6.4710
 7812838       6.4711
 5201012       6.4712
 9168146       6.4713
11058919       6.4714
 5265860       6.4715
 9649865       6.4716
10126352       6.4717
10985129       6.4719
  435749       6.4720
 9647778       6.4721
 3666826       6.4722
11346553       6.4723
 9649971       6.4724
11046033       6.4725
 8669058       6.4726
 4294284       6.4727
 4428980       6.4728
 9648311       6.4730
 5845976       6.4731
11129631       6.4733
 8424619       6.4734
 8669076       6.4735
 9649867       6.4736
10767720       6.4737
 7827102       6.4738
11069673       6.4739
 4294494       6.4740
11130563       6.4741
 8424886       6.4742
 4827254       6.4745
 7827236       6.4747
 3910869       6.4748
 8635670       6.4749
 5595900       6.4752
10455201       6.4753
 5918206       6.4754
10983155       6.4755
 3806459       6.4756
 8635688       6.4758
 9643039       6.4759
 4653976       6.4760
 4294325       6.4761
 8636464       6.4762
 9218710       6.4763
10983938       6.4764
 4827990       6.4765
 5916491       6.4766
 7188855       6.4768
 8425923       6.4769
 8636504       6.4771
 8669342       6.4772
 5624531       6.4773
 4294535       6.4774
 8276204       6.4775
 8516299       6.4776
 9652993       6.4778
 4678212       6.4780
 4424134       6.4781
 4670821       6.4782
 8963947       6.4783
 8276604       6.4784
11094653       6.4785
 4996533       6.4786
 9653073       6.4787
 4246290       6.4788
 4827985       6.4789
 9759486       6.4791
 8709267       6.4793
 8702264       6.4794
 5879654       6.4797
 5918205       6.4798
 9759595       6.4799
 5918299       6.4800
 8709285       6.4802
 5754043       6.4803
 9359975       6.4804
 4668049       6.4805
 9951204       6.4806
 4294328       6.4807
 4682255       6.4808
 8470815       6.4809
 8992701       6.4810
 4694439       6.4812
 9360108       6.4813
 8555890       6.4814
 5945697       6.4815
 4429037       6.4816
 5879687       6.4817
 8470907       6.4818
 5285276       6.4819
 4294538       6.4820
 5918302       6.4821
10118034       6.4822
 8555917       6.4823
 9078610       6.4824
 8470816       6.4825
 8965511       6.4828
 9194715       6.4829
 9880171       6.4830
10118141       6.4831
 4996604       6.4832
 9842563       6.4833
 4246410       6.4834
10766440       6.4835
 3930023       6.4836
 9194990       6.4837
 4113610       6.4838
 8709517       6.4839
 4653761       6.4841
10819841       6.4842
 4677835       6.4843
 5754929       6.4844
 5918298       6.4845
 8690940       6.4847
 5810690       6.4848
 4615777       6.4849
 4429046       6.4850
 8470819       6.4851
 4681642       6.4852
 5623344       6.4854
 8691039       6.4855
10114071       6.4856
 5219697       6.4857
 5591153       6.4858
 5589767       6.4859
 7839128       6.4860
 5839544       6.4861
 5754052       6.4862
 4070958       6.4863
 5352726       6.4864
 5285410       6.4865
10114928       6.4866
10116195       6.4867
 6128499       6.4868
 8275804       6.4871
 9860955       6.4872
10955769       6.4873
 9811473       6.4874
 3667574       6.4875
10456988       6.4876
 7887890       6.4877
 8428775       6.4878
 7745593       6.4879
 4653548       6.4880
 3930122       6.4882
 5285658       6.4883
10457041       6.4884
 7887894       6.4886
 5880575       6.4887
11044220       6.4888
10126494       6.4889
 5754374       6.4891
 7190163       6.4892
 5011955       6.4894
 8555251       6.4895
 8703225       6.4896
10126529       6.4898
10764201       6.4899
 4675607       6.4900
 8669495       6.4902
 5219715       6.4903
 5940457       6.4904
 5589873       6.4905
 5840443       6.4907
10115904       6.4908
 4071136       6.4909
 5352833       6.4910
10954728       6.4911
 3667342       6.4912
 4685983       6.4913
 6128570       6.4914
 6884432       6.4915
 8439816       6.4916
11042620       6.4918
11056349       6.4919
10954810       6.4920
 3667618       6.4921
 5531690       6.4922
 8440049       6.4924
 8564531       6.4925
 4695444       6.4926
 5045303       6.4927
 5353046       6.4928
 5285854       6.4929
 4118290       6.4931
 5347245       6.4932
 8564575       6.4934
 4667730       6.4935
10348591       6.4936
 8425785       6.4937
 4245492       6.4938
 9643239       6.4939
 5012061       6.4940
 4685978       6.4941
 9192793       6.4942
 8967979       6.4943
11533897       6.4944
 8425812       6.4946
 9213176       6.4947
 4302483       6.4948
 8639402       6.4949
 9653472       6.4950
 9192873       6.4951
 7816071       6.4952
 9857253       6.4953
 4682238       6.4954
 9654513       6.4955
 4653335       6.4956
 8639415       6.4957
 3667242       6.4958
 7818404       6.4960
 6884440       6.4961
 9857421       6.4962
 4617343       6.4963
 4652276       6.4966
10343292       6.4967
 5531725       6.4968
10008373       6.4970
 7811206       6.4971
 8669904       6.4972
 5045374       6.4973
 5353207       6.4974
 4827093       6.4976
 5347352       6.4978
 4684524       6.4979
 8669966       6.4980
 9857422       6.4981
 4667409       6.4982
 5910765       6.4983
 4245482       6.4984
 8670562       6.4985
 9904854       6.4987
 9924466       6.4988
 4784017       6.4989
 4671429       6.4990
 5045285       6.4991
 8667423       6.4993
11052261       6.4994
 9905626       6.4995
 5347565       6.4996
 3607290       6.4997
 5341646       6.4998
10765320       6.4999
 8473465       6.5000
 8667450       6.5002
 5910768       6.5003
 5012041       6.5004
11336318       6.5005
11101254       6.5006
 7745566       6.5007
10819998       6.5008
 3661478       6.5010
 5860982       6.5012
 9941104       6.5013
11102587       6.5014
 9905629       6.5016
 5221440       6.5017
 9231602       6.5018
 8671662       6.5020
10448855       6.5023
10036148       6.5024
10456161       6.5025
 5343046       6.5027
 5910859       6.5029
 9904852       6.5030
 7888902       6.5031
  931073       6.5032
10237949       6.5033
10953770       6.5035
11146144       6.5036
 5045357       6.5037
 8708897       6.5038
 7888930       6.5039
10238003       6.5041
 5347726       6.5042
10953849       6.5043
 5341681       6.5044
10116274       6.5045
 5943057       6.5046
 5589780       6.5047
 5910862       6.5049
 4651876       6.5050
 7823370       6.5051
11362139       6.5052
 8101408       6.5053
10116382       6.5054
10457121       6.5055
 3661502       6.5056
 3667573       6.5057
 5861089       6.5058
 9839038       6.5059
 7823636       6.5060
 5341753       6.5062
 5221458       6.5063
 8101145       6.5064
 5006776       6.5065
 8710027       6.5069
10116276       6.5071
 5343154       6.5073
 5535236       6.5074
 4693439       6.5075
 7888462       6.5078
 4397980       6.5079
 6137085       6.5081
 3667453       6.5082
 8966791       6.5083
 7888498       6.5086
 8087190       6.5087
 8101121       6.5088
10978163       6.5089
 5343366       6.5090
 5943097       6.5092
 4651687       6.5093
 4649530       6.5094
 8703226       6.5095
 8090924       6.5096
 8101387       6.5097
10348628       6.5099
11346011       6.5100
 6370600       6.5101
 4591263       6.5102
 3667617       6.5103
 8563287       6.5104
 5812290       6.5105
 4667249       6.5106
 8087225       6.5107
 5341806       6.5108
10821881       6.5109
 5037667       6.5110
 5006909       6.5111
 4681376       6.5113
  932566       6.5114
 8658101       6.5115
 8090957       6.5116
 9654912       6.5118
 4377833       6.5119
 5535271       6.5120
10290211       6.5122
 8658234       6.5123
 8634369       6.5125
 9654953       6.5126
 6137183       6.5127
 3667308       6.5128
 5006756       6.5129
  221644       6.5130
 8087179       6.5131
11334917       6.5135
 5343526       6.5136
11071900       6.5137
10347960       6.5138
 4377835       6.5139
10854807       6.5140
 7745620       6.5141
 7888458       6.5142
  435680       6.5143
 5530507       6.5145
 6369600       6.5147
10854816       6.5148
11255232       6.5149
 8083881       6.5150
 5812308       6.5151
 3668273       6.5153
 5037774       6.5156
 8642103       6.5158
 8085180       6.5159
 8672687       6.5162
 4671431       6.5164
 6371044       6.5165
 8642130       6.5166
11214590       6.5167
 4243431       6.5168
 3996088       6.5169
 8672821       6.5170
 9956883       6.5172
 4654476       6.5173
 5037646       6.5174
 5006890       6.5175
11214790       6.5176
 8639961       6.5177
  435722       6.5178
 4685732       6.5181
11333518       6.5182
 8672663       6.5185
 4837448       6.5186
 5027209       6.5187
10950625       6.5188
 3732943       6.5189
 5067204       6.5190
 3661476       6.5191
 7888179       6.5193
 8672797       6.5194
 7324142       6.5195
 4695285       6.5196
10950723       6.5197
 9768090       6.5198
 3668317       6.5199
10251784       6.5201
  882366       6.5202
 8675596       6.5203
 8675350       6.5205
 9768304       6.5206
10432582       6.5207
 3607303       6.5209
 5164008       6.5211
 8675622       6.5212
 5952817       6.5213
 4243332       6.5214
 3996221       6.5215
 9918918       6.5216
10424148       6.5217
 7888174       6.5218
 3677931       6.5219
 5037752       6.5220
 4673154       6.5221
 9768093       6.5223
 5091178       6.5224
 9919239       6.5225
 8708498       6.5226
  229404       6.5227
 3678249       6.5229
 4679355       6.5230
 3677169       6.5232
 5027476       6.5233
 8708398       6.5234
 3732987       6.5235
 5067275       6.5236
 3661500       6.5237
 5408905       6.5238
 3661768       6.5241
 9936725       6.5243
 6045004       6.5244
10199866       6.5246
 3733921       6.5248
 9911252       6.5249
 8642529       6.5251
 1433340       6.5252
 5067186       6.5253
 8424314       6.5255
 3677474       6.5257
 3709672       6.5258
 5952857       6.5259
 5535241       6.5261
 8424337       6.5263
 9638497       6.5264
 3677940       6.5265
 8709833       6.5266
 8645126       6.5269
  882681       6.5270
 8099781       6.5272
 8667956       6.5273
 3678258       6.5275
10432334       6.5276
 3677179       6.5278
 8106720       6.5280
 8100048       6.5281
 5164543       6.5282
 5408959       6.5284
 3661790       6.5287
 5091160       6.5288
 6045030       6.5290
 3677852       6.5291
 8099785       6.5292
 7326094       6.5293
 4376179       6.5297
 8667489       6.5298
 5067258       6.5299
 3678169       6.5300
 8100052       6.5301
 5409064       6.5302
 3677491       6.5303
 3677112       6.5304
11332118       6.5305
 5535276       6.5307
11199028       6.5309
10431818       6.5310
 4244891       6.5311
11332198       6.5313
11114786       6.5315
 8099760       6.5316
 8689816       6.5317
 8976399       6.5319
 1434193       6.5320
 4690942       6.5323
10820851       6.5324
 8100027       6.5325
 5129088       6.5326
 8976452       6.5327
 3677358       6.5329
 3607183       6.5330
 3667569       6.5332
 3607316       6.5333
 3668272       6.5334
10893203       6.5338
 7326111       6.5339
 8708389       6.5340
 9106790       6.5341
 8104560       6.5343
 6251622       6.5345
 4424185       6.5347
 8708388       6.5348
 8675116       6.5349
 4837850       6.5350
 4830166       6.5351
 3666816       6.5352
